t,q_0,q_1,q_2,dq_0,dq_1,dq_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777274860.8686259,0.0,0.0,0.0,-0.0020777729190408684,0.0,-0.6170985569551379,0.0,0.0,-0.05579500460906698,0.0,0.0,-0.006981317007977318,0.0,-0.0020777729190408684,-0.5900875090076066
1777274860.8786495,0.0,0.0,-0.006981317007977318,0.0,-0.0020777729190408684,-0.5900875090076066,0.0,0.0,-0.061814454515519895,0.0,0.0,-0.012217304763960306,0.0,0.0,-0.5796986444124023
1777274860.8886168,0.0,0.0,-0.012217304763960306,0.0,0.0,-0.5796986444124023,0.0,0.0,-0.06777246898549215,0.0,0.0,-0.017453292519943295,0.0,0.0,-0.5817764173314431
1777274860.8985305,0.0,0.0,-0.017453292519943295,0.0,0.0,-0.5817764173314431,0.0,0.0,-0.07363041497403496,0.0,0.0,-0.024434609527920613,0.0,0.0,-0.6378762861455466
1777274860.9086475,0.0,0.0,-0.024434609527920613,0.0,0.0,-0.6378762861455466,0.0,0.0,-0.0793852350431794,0.0,0.0,-0.024434609527920613,0.0,0.0,-0.6378762861455466
1777274860.9185526,0.0,0.0,-0.024434609527920613,0.0,0.0,-0.6378762861455466,0.0,0.0,-0.08517868894219087,0.0,0.0,-0.03665191429188092,0.0,0.0,-0.5859319631695249
1777274860.928624,0.0,0.0,-0.03665191429188092,0.0,0.0,-0.5859319631695249,0.0,0.0,-0.09076745268058795,0.0,0.0,-0.04188790204786391,0.0020777729190408684,0.0,-0.5796986444124023
1777274860.938629,0.0,0.0,-0.04188790204786391,0.0020777729190408684,0.0,-0.5796986444124023,0.0,0.0,-0.0963598397997615,0.0,0.0,-0.048869219055841226,0.0,0.0,-0.631642967388424
1777274860.948541,0.0,0.0,-0.048869219055841226,0.0,0.0,-0.631642967388424,0.0,0.0,-0.10181992892019082,0.0,0.0,-0.054105206811824215,0.0,0.0,-0.5900875090076066
1777274860.9584749,0.0,0.0,-0.054105206811824215,0.0,0.0,-0.5900875090076066,0.0,0.0,-0.10713010340348249,0.0,0.0,-0.061086523819801536,0.0,0.0,-0.6295651944693831
1777274860.9686337,0.0,0.0,-0.061086523819801536,0.0,0.0,-0.6295651944693831,0.0,0.0,-0.11234780772691909,0.0,0.0,-0.061086523819801536,0.0,0.0,-0.6295651944693831
