t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2
1777971500.9300003,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.14078585523658518,-0.13393114321767755,-0.11696557160883878,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9400136,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.1463731138040351,-0.1285830385177033,-0.11429151925885166,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9510624,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.1518863331594006,-0.12310180599797188,-0.11155090299898594,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9606955,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.15732455120962932,-0.11749661862229571,-0.10874830931114786,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9700186,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.16268661880842766,-0.11177688020227117,-0.10588844010113559,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9800572,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.16797123325856364,-0.10595221599199067,-0.10297610799599534,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737
1777971500.9900203,-0.031415926535897934,-0.17278759594743864,-0.13613568165555773,-1.3380857598623193,-0.08103314384259387,-0.04155545838081737,-0.5940000000000001,-0.1188,0.5940000000000001,-0.1731769671294115,-0.10003246018619574,-0.10001623009309787,-0.10471975511965977,-0.16057029118347835,-0.12915436464758037,-0.17661069811847382,0.05609986881410345,0.0394776854617765
1777971501.0000348,-0.10471975511965977,-0.16057029118347835,-0.12915436464758037,-0.17661069811847382,0.05609986881410345,0.0394776854617765,0.7127999999999999,0.0792,0.2376,-0.17830229298781247,-0.0940276410509609,-0.09701382052548045,-0.10471975511965977,-0.158824961931484,-0.12915436464758037,-0.12882192098053383,0.0394776854617765,0.022855502109449553
1777971501.010037,-0.10471975511965977,-0.158824961931484,-0.12915436464758037,-0.12882192098053383,0.0394776854617765,0.022855502109449553,1.0296,0.3168,0.5940000000000001,-0.1833456045884369,-0.08794796426033513,-0.09397398213016757,-0.10646508437165411,-0.158824961931484,-0.12915436464758037,-0.11635528346628862,0.033244366704653895,0.020777729190408684
1777971501.0200307,-0.10646508437165411,-0.158824961931484,-0.12915436464758037,-0.11635528346628862,0.033244366704653895,0.020777729190408684,5.702399999999999,1.0692,0.5940000000000001,-0.1883052350133673,-0.08180379488853504,-0.09090189744426752,-0.11519173063162574,-0.1518436449235067,-0.12566370614359174,-0.7563093425308761,0.6357985132265057,0.2888104357466807
1777971501.0300167,-0.11519173063162574,-0.1518436449235067,-0.12566370614359174,-0.7563093425308761,0.6357985132265057,0.2888104357466807,0.1584,-3.5244,-0.3168,-0.19317947219405937,-0.07560563840941548,-0.08780281920470774,-0.12566370614359174,-0.14311699866353503,-0.12217304763960307,-0.8788979447542873,0.7770870717212848,0.37815467126543806
1777971501.039974,-0.12566370614359174,-0.14311699866353503,-0.12217304763960307,-0.8788979447542873,0.7770870717212848,0.37815467126543806,0.9504,0.99,0.2376,-0.19796657219486066,-0.06936412097805672,-0.08468206048902836,-0.1343903524035634,-0.1343903524035634,-0.11693705988362009,-0.9017534468637369,0.883053490592369,0.4384100859176232
1777971501.050043,-0.1343903524035634,-0.1343903524035634,-0.11693705988362009,-0.9017534468637369,0.883053490592369,0.4384100859176232,1.7424,0.0,0.9504,-0.20266477058735338,-0.06308996920925139,-0.0815449846046257,-0.14311699866353503,-0.12566370614359174,-0.11344640137963143,-0.899675673944696,0.883053490592369,0.4404878588366641
1777971501.0600464,-0.14311699866353503,-0.12566370614359174,-0.11344640137963143,-0.899675673944696,0.883053490592369,0.4404878588366641,1.5444,-0.99,0.0792,-0.20727229219963197,-0.056793989621034574,-0.07839699481051729,-0.1518436449235067,-0.11693705988362009,-0.10821041362364843,-0.8768201718352464,0.8892868093494917,0.45711004218899104
1777971501.070002,-0.1518436449235067,-0.11693705988362009,-0.10821041362364843,-0.8768201718352464,0.8892868093494917,0.45711004218899104,1.1483999999999999,-0.3168,-0.198,-0.21178735948442082,-0.05048704787538896,-0.07524352393769448,-0.16057029118347835,-0.10821041362364843,-0.10471975511965977,-0.83734248637347,0.8664313072400421,0.4238656754843371
